Title,Video_length,Video_link,Likes,Views,Publish_date,Comments,Video_length_seconds
Best Strategy For JEE 2023 Last Chance For JEE 2023 Prakhar Integrated-I For JEE 2023,30:20:00,https://www.youtube.com/watch?v=Kx2wOCH1eeY,839,76047,2021-11-12,148,109200
Online Crash Course For Class 12 CBSE Board Term-I Examination 2021-22 | Team Competishun,15:12,https://www.youtube.com/watch?v=inA0CfmJ51c,568,86752,2021-11-11,39,912
Preparation tips by Aaditya Kumar AIR 184 (JEE-advanced)|,04:35,https://www.youtube.com/watch?v=WYGubtcwsUs,502,10224,2021-11-10,60,275
Can we clear JEE advanced just by YouTube| Interview of Arush (Rank 8K),27:17:00,https://www.youtube.com/watch?v=bXh6P21ii_Y,2698,54736,2021-11-09,254,98220
🪔 Happy Diwali | 💥 Celebrations by Team Competishun |,02:46,https://www.youtube.com/watch?v=lRPn2H4flBY,1414,14931,2021-11-04,161,166
JoSAA Willingness Submission 2021 | JoSAA Round 2 Result 2021 | ABJ Sir |,05:57,https://www.youtube.com/watch?v=c8pyN7mnHzg,787,18601,2021-11-02,228,357
How to Improve your score using Exam Analysis | Competishun Test Paper Analysis |,15:15,https://www.youtube.com/watch?v=YYa7L4h6wnM&pp=0gcJCYsJAYcqIYzv,277,5500,2021-10-31,24,915
JoSAA First Round 2021 Result | What To Do After JOSAA Round 1 Seat Allotment | ABJ Sir |,12:42,https://www.youtube.com/watch?v=KVS0Yp830H8,1588,40997,2021-10-27,306,762
Faculties Introduction for New JEE (Main only) Batch 2022 | My-PRABAL-V {Fast Lane} |,09:23,https://www.youtube.com/watch?v=hIjD31jeXeY,313,8075,2021-10-26,36,563
Launching New JEE (Main only) Batch 2022 | My- Prabal-V {Fast Lane} |,10:56,https://www.youtube.com/watch?v=LH2D-RZjYiM,231,6739,2021-10-24,60,656
🔥 TES 46 Official Notification | Join Indian Army | JEE Main Eligibility |,11:59,https://www.youtube.com/watch?v=2M_UxYrFtK0,751,13873,2021-10-22,100,719
"JoSAA 2020 Closing Ranks | IITs, NITs & IIITs | Female-only | | All Categories | (In Graphical Form)",56:52:00,https://www.youtube.com/watch?v=6oyNNn3T7mI,137,6262,2021-10-21,36,204720
"JoSAA 2020 Closing Ranks | IITs, NITs & IIITs | ST Category | (In Graphical Form)",20:43,https://www.youtube.com/watch?v=l4RHZ_BHvTA,141,4899,2021-10-20,28,1243
"JoSAA 2020 Closing Ranks | IITs, NITs & IIITs | SC Category | (In Graphical Form)",16:53,https://www.youtube.com/watch?v=R-0QmjRjmBU,179,5477,2021-10-20,46,1013
CBSE Board Date Sheet 2021 | Class XII | Important Notes |,05:08,https://www.youtube.com/watch?v=Jg7T5EzbOFs&pp=0gcJCYsJAYcqIYzv,245,4864,2021-10-19,27,308
"JoSAA 2020 Closing Ranks | IITs, NITs & IIITs | OBC-NCL Category | (In Graphical Form)",27:44:00,https://www.youtube.com/watch?v=B1YiP_0cZ84,317,10164,2021-10-19,55,99840
🎤 Success Mantra From JEE Advanced 2021 Topper (AIR-875) | Ayush Arya | Exam Strategy | Alok Sir |,34:15:00,https://www.youtube.com/watch?v=wFe3MdWUkh0,1278,27898,2021-10-18,82,123300
🎤 Success Mantra From JEE Advanced 2021 Topper (AIR-31) | Exam Strategy| Rohit Kumar | Topper's Talk,25:49:00,https://www.youtube.com/watch?v=ikIRwgniHO0,6049,191060,2021-10-17,310,92940
JoSAA Choice Filling 2021 | Complete Procedure Step by Step | Team Competishun |,05:29,https://www.youtube.com/watch?v=Xtz7oGoFmS4,493,14090,2021-10-16,134,329
📢 Announcing New Online Batch For Target JEE- 2022 | Team Competishun | Mohit Tyagi |,21:14,https://www.youtube.com/watch?v=rFsM2vB_uaQ,644,14607,2021-10-16,92,1274
🔥 Competishun Rocks !!! JEE Advanced 2021 Result | Power of Real Gurus 💪,21:33,https://www.youtube.com/watch?v=hbffD-bzjgk,792,15076,2021-10-16,76,1293
"JoSAA 2020 Closing Ranks | IITs, NITs & IIITs | Open Category | (In Graphical Form)",21:30,https://www.youtube.com/watch?v=yk5OH2BjhnI,942,28801,2021-10-14,68,1290
Thinking About IIST? You Must Know These IMPORTANT Information | (INSIDER Facts ),25:48:00,https://www.youtube.com/watch?v=nCQpsyyhi4c&pp=0gcJCYsJAYcqIYzv,2852,83365,2021-10-14,173,92880
"JoSAA Seat Acceptance Fee |  कब, कहाँ , कैसे और कितनी देनी है ?  (FULL GUIDE)",10:05,https://www.youtube.com/watch?v=oJRkXLXmoTA,1764,51113,2021-10-14,262,605
JoSAA 2021 Counselling Series- Know Your Branch | Aerospace Engineering | Team Competishun |,15:58,https://www.youtube.com/watch?v=PDd7WLwhCv8,480,9051,2021-10-13,94,958
"JoSAA Seat Allotment 2021 | Freeze, Float And Slide Option (FULL GUIDE)",12:13,https://www.youtube.com/watch?v=wz3YSlZ-ZIQ&pp=0gcJCYsJAYcqIYzv,3404,77604,2021-10-13,373,733
JoSAA 2021 Counselling Series- Know Your Branch | Mechanical Engineering | ALK Sir | Jagveer Sir |,29:11:00,https://www.youtube.com/watch?v=pkxmxjtAASM,758,13602,2021-10-13,114,105060
JoSAA Counselling Schedule 2021 | JoSAA Counselling Procedure 2021 | ABJ Sir |,14:02,https://www.youtube.com/watch?v=Bw6ZKmHQJ1k,1924,51198,2021-10-12,396,842
JoSAA 2021 Counselling Series- Know Your Branch | Electrical Engineering | Team Competishun |,27:01:00,https://www.youtube.com/watch?v=itKNG0FVOvE,870,19512,2021-10-12,93,97260
JoSAA 2021 Counselling Series- General Introduction about IIITS || IIIT CSE V/S NIT CSE |,12:17,https://www.youtube.com/watch?v=hT-vjfvqSpY&pp=0gcJCYsJAYcqIYzv,1862,70285,2021-10-11,272,737
JoSAA 2021 Counselling Series- Know Your Branch | Mathematics and Computing | Team Competishun |,16:49,https://www.youtube.com/watch?v=yr2b7I59LAg,412,12419,2021-10-11,45,1009
"🏆 ""जयघोष-2021"" 🏆 Victory Celebration 🥳 By Team Competishun | #Jaighosh2021",12:59,https://www.youtube.com/watch?v=NtJDrSjjGx0,1325,21275,2021-10-09,138,779
JoSAA 2021 Counselling Series- Know Your Branch | Ceramic Engineering | Team Competishun |,10:48,https://www.youtube.com/watch?v=YNTc-SHWlb4,314,9906,2021-10-09,52,648
JoSAA 2021 Counselling Series- Know Your Branch | Civil Engineering | Team Competishun |,21:19,https://www.youtube.com/watch?v=jnG4rHjuZDo,376,8524,2021-10-09,39,1279
All About IOQ Registration 2021-22 | IOQP | IOQJS | IOQC | IOQA | HBCSE| Complete Details By ABJ Sir,16:06,https://www.youtube.com/watch?v=Isnj3bgFmPo&pp=0gcJCYsJAYcqIYzv,761,20494,2021-10-09,89,966
JoSAA 2021 Counselling Series- College V/s Branch 🤔🔥 | Which is more important- Branch or College ?🤯,09:33,https://www.youtube.com/watch?v=20oEF2MErys,737,14540,2021-10-08,103,573
JoSAA 2021 Counselling Series- Know Your Branch | Chemical Engineering | Team Competishun |,24:35:00,https://www.youtube.com/watch?v=bh-0RX1AIPE,952,18592,2021-10-07,165,88500
JoSAA 2021 Counselling Series- Know Your Branch | Computer Science | Team Competishun |,20:44,https://www.youtube.com/watch?v=dZ5zt1uyl6s,648,13691,2021-10-07,89,1244
JEE Advanced 2021 Finally Over | Next Phase of Life starts | All the best From Team Competishun,21:14,https://www.youtube.com/watch?v=mxATZGdFskQ,2274,30918,2021-10-06,329,1274
JoSAA Counselling Procedure 2021 | JoSAA Documents Required | ABJ Sir,09:56,https://www.youtube.com/watch?v=FUWILTEsr_g,2521,67135,2021-10-06,327,596
JEE Advanced 2021 | Physics Video Solutions | Paper- 2 | Team Competishun |,01:50:36,https://www.youtube.com/watch?v=A6RgJ5JAZ6k,210,5677,2021-10-05,13,6636
JEE Advanced 2021 | Mathematics Video Solutions | Paper- 2 | Team Competishun |,02:21:20,https://www.youtube.com/watch?v=sLognYfF1K4,381,12274,2021-10-05,20,8480
JEE Advanced 2021 | Physics Video Solutions | Paper- 1 | Team Competishun |,02:06:20,https://www.youtube.com/watch?v=sUFw07a_CFA,249,7336,2021-10-05,23,7580
JEE Advanced 2021 | Chemistry Video Solutions | Paper- 2 | Team Competishun |,43:58:00,https://www.youtube.com/watch?v=a836bTpoA88,366,11046,2021-10-04,12,158280
JEE Advanced 2021 | Chemistry Video Solutions | Paper- 1 | Team Competishun |,48:10:00,https://www.youtube.com/watch?v=r5ovwi-ONy4,313,11259,2021-10-04,8,173400
JEE Advanced 2021 | Mathematics Video Solutions | Paper- 1 | Team Competishun |,01:36:54,https://www.youtube.com/watch?v=UiMW2bsleBI,753,23440,2021-10-04,31,5814
Solving Tough IIT-JEE Advanced Question in 10 Sec  | JEE Mains 2023 #mohittyagi,01:43,https://www.youtube.com/watch?v=YNmpiBriSgE,4957,108093,2021-10-04,355,103
Live Demonstration🔥🔥 of how to attempt JEE Advanced Paper (on actual JEE Advance-2020 P-1)? JEE 2021,38:30:00,https://www.youtube.com/watch?v=3Ggc9Sfvp5U,3642,70412,2021-10-02,163,138600
All The Best to JEE Aspirants 👍 | All the Best for JEE Advanced 2021 | Team Competishun |,14:11,https://www.youtube.com/watch?v=OnrUwCZQWyo,1238,13281,2021-10-01,137,851
Do's & Don't for the Gap between 2 papers of IIT-JEE ADVANCED 2021|Last Minute Tips Series #shorts,00:59,https://www.youtube.com/watch?v=uWm8pdHOwlU,1282,16657,2021-09-29,82,59
KVPY 2021 SA |Past 5 Years' Physics Analysis/syllabus | KVPY 2021 | Competishun | Avinash Sir |,11:13,https://www.youtube.com/watch?v=XZ7KHCDZDRg,225,5612,2021-09-21,34,673
Is it worth taking 2nd drop? Should I take the second drop? MT sir| Competishun |,27:39:00,https://www.youtube.com/watch?v=I7wZJvyych8,3298,66445,2021-09-20,644,99540
KVPY SA Past 5 Years' Chemistry Analysis | KVPY 2021 | Competishun | Kamesh Sir |,10:50,https://www.youtube.com/watch?v=hn7SCEonB8g,258,5120,2021-09-18,49,650
Should I DROP For JEE 2022 | JEE 2022 Preparation | Competishun | ABJ Sir |,17:23,https://www.youtube.com/watch?v=C4ysFeLmXxM,976,18326,2021-09-17,126,1043
KVPY Maths SA Past 5 Years' Analysis | Preparation Strategy For KVPY 2021 |,19:47,https://www.youtube.com/watch?v=7JrbPbqF1jM,346,6590,2021-09-14,46,1187
🥳 Celebrating Teacher's Day 2021 | Team Competishun |,04:01,https://www.youtube.com/watch?v=NtCd0MChdtE,1549,15922,2021-09-05,310,241
How To Access Different Modes of My-PRAVEEN-X Batch | Learn All About My-Praveen-X Batch |,11:35,https://www.youtube.com/watch?v=FO95CX1mIBw,766,22098,2021-09-04,166,695
Best JEE Advance Preparation batch by Team Competishun | CATS-2 | IIT JEE ADVANCED 2021,02:24,https://www.youtube.com/watch?v=jdHXOu8S7qQ,916,18765,2021-09-02,182,144
🔥 JEE Main 2022 Strategy | Best Preparation Guidance | Must Watch Complete Roadmap |,01:12:31,https://www.youtube.com/watch?v=PnaxFp-PL5U,2336,122309,2021-08-29,360,4351
🔴 Live Student Reaction | JEE Main 2021- 4th Session/Attempt | 27th August | 2nd shift |,07:47,https://www.youtube.com/watch?v=LWINY93mTIY,1041,25585,2021-08-27,95,467
🇮🇳 Celebrating 75th Independence Day of India | Team Competishun |,01:51,https://www.youtube.com/watch?v=P5KJAglOZ_k,1657,19509,2021-08-15,160,111
🔥 🔥 Launch CATS 2021 | JEE Advanced 2021: Crash Course | New Batch | Starts 4th Aug | Competishun |,20:33,https://www.youtube.com/watch?v=IIsvUXpaHpk,1747,35487,2021-08-02,424,1233
CBSE Result Declared| What is way ahead? Should I give Re-Exam or not? Will Re-Exam hamper JEE Prep?,32:16:00,https://www.youtube.com/watch?v=69pz32hWcYA,1183,21224,2021-08-01,67,116160
FREE BITSAT 2021 Mock Tests Series | 🚀 Boost your Rank | Mohit Tyagi,05:17,https://www.youtube.com/watch?v=Hv4V_QdwhPw,1374,26877,2021-07-28,218,317
Should I Drop Now or After 4th Attempt? | Mohit Tyagi,18:45,https://www.youtube.com/watch?v=AiXpYN5zY0o,1166,17127,2021-07-23,198,1125
JEE Main 2021 Question Paper Solutions | 20th July Shift 1 | Memory Based Question | Competishun,23:22,https://www.youtube.com/watch?v=e3eoKbOtwNY,360,10731,2021-07-20,26,1402
JEE Main 2021 Question Paper Solutions | 20th July Shift 1 | Memory Based Question | Competishun,23:22,https://www.youtube.com/watch?v=e3eoKbOtwNY,354,12131,2021-07-20,7,1402
JEE Main 2021 Question Paper Solutions | 20th July Shift 1 | Memory Based Question | Competishun,23:22,https://www.youtube.com/watch?v=e3eoKbOtwNY,368,10374,2021-07-20,16,1402
JEE Main 2021 Question Paper Solutions | 20th July Shift 1 | Memory Based Question | Competishun,23:22,https://www.youtube.com/watch?v=e3eoKbOtwNY,206,6811,2021-07-20,7,1402
JEE Main 2021 Question Paper Solutions | 20th July Shift 1 | Memory Based Question | Competishun,23:22,https://www.youtube.com/watch?v=e3eoKbOtwNY,334,8263,2021-07-20,24,1402
JEE Main 2021 Question Paper Solutions | 20th July Shift 1 | Memory Based Question | Competishun,23:22,https://www.youtube.com/watch?v=e3eoKbOtwNY,707,18531,2021-07-20,61,1402
JEE Main 2021 Question Paper Solutions | 20th July Shift 1 | Memory Based Question | Competishun,15:03,https://www.youtube.com/watch?v=O-BcjWGEbXY,360,10731,2021-07-20,26,903
JEE Main 2021 Question Paper Solutions | 20th July Shift 1 | Memory Based Question | Competishun,15:03,https://www.youtube.com/watch?v=O-BcjWGEbXY,354,12131,2021-07-20,7,903
JEE Main 2021 Question Paper Solutions | 20th July Shift 1 | Memory Based Question | Competishun,15:03,https://www.youtube.com/watch?v=O-BcjWGEbXY,368,10374,2021-07-20,16,903
JEE Main 2021 Question Paper Solutions | 20th July Shift 1 | Memory Based Question | Competishun,15:03,https://www.youtube.com/watch?v=O-BcjWGEbXY,206,6811,2021-07-20,7,903
JEE Main 2021 Question Paper Solutions | 20th July Shift 1 | Memory Based Question | Competishun,15:03,https://www.youtube.com/watch?v=O-BcjWGEbXY,334,8263,2021-07-20,24,903
JEE Main 2021 Question Paper Solutions | 20th July Shift 1 | Memory Based Question | Competishun,15:03,https://www.youtube.com/watch?v=O-BcjWGEbXY,707,18531,2021-07-20,61,903
JEE Main 2021 Question Paper Solutions | 20th July Shift 1 | Memory Based Question | Competishun,24:04:00,https://www.youtube.com/watch?v=STG1U-46UAQ,360,10731,2021-07-20,26,86640
JEE Main 2021 Question Paper Solutions | 20th July Shift 1 | Memory Based Question | Competishun,24:04:00,https://www.youtube.com/watch?v=STG1U-46UAQ,354,12131,2021-07-20,7,86640
JEE Main 2021 Question Paper Solutions | 20th July Shift 1 | Memory Based Question | Competishun,24:04:00,https://www.youtube.com/watch?v=STG1U-46UAQ,368,10374,2021-07-20,16,86640
JEE Main 2021 Question Paper Solutions | 20th July Shift 1 | Memory Based Question | Competishun,24:04:00,https://www.youtube.com/watch?v=STG1U-46UAQ,206,6811,2021-07-20,7,86640
JEE Main 2021 Question Paper Solutions | 20th July Shift 1 | Memory Based Question | Competishun,24:04:00,https://www.youtube.com/watch?v=STG1U-46UAQ,334,8263,2021-07-20,24,86640
JEE Main 2021 Question Paper Solutions | 20th July Shift 1 | Memory Based Question | Competishun,24:04:00,https://www.youtube.com/watch?v=STG1U-46UAQ,707,18531,2021-07-20,61,86640
Tough Integration Question | JEE Main 20-July 2021 Maths IIT JEE 3rd session paper,03:09,https://www.youtube.com/watch?v=x-0x2DadnJk,2155,59336,2021-07-20,158,189
JEE Main 2021 Question Paper Solutions | 20th July Shift 1 | Memory Based Question | Competishun,05:58,https://www.youtube.com/watch?v=7zoPBS9Iv18,360,10731,2021-07-20,26,358
JEE Main 2021 Question Paper Solutions | 20th July Shift 1 | Memory Based Question | Competishun,05:58,https://www.youtube.com/watch?v=7zoPBS9Iv18,354,12131,2021-07-20,7,358
JEE Main 2021 Question Paper Solutions | 20th July Shift 1 | Memory Based Question | Competishun,05:58,https://www.youtube.com/watch?v=7zoPBS9Iv18,368,10374,2021-07-20,16,358
JEE Main 2021 Question Paper Solutions | 20th July Shift 1 | Memory Based Question | Competishun,05:58,https://www.youtube.com/watch?v=7zoPBS9Iv18,206,6811,2021-07-20,7,358
JEE Main 2021 Question Paper Solutions | 20th July Shift 1 | Memory Based Question | Competishun,05:58,https://www.youtube.com/watch?v=7zoPBS9Iv18,334,8263,2021-07-20,24,358
JEE Main 2021 Question Paper Solutions | 20th July Shift 1 | Memory Based Question | Competishun,05:58,https://www.youtube.com/watch?v=7zoPBS9Iv18,707,18531,2021-07-20,61,358
Using Trick Solution of Complex Number Question of JEE Main 20 July 2021 | IIT JEE 3rd session paper,01:56,https://www.youtube.com/watch?v=iXUIHR029rI,1382,36344,2021-07-20,62,116
Maths Question-Parabola-Area-JEE Main-20-July-2021--Live solutions-IIT-JEE-3rd-session paper,03:05,https://www.youtube.com/watch?v=Pr1NYn3uUlw,325,8645,2021-07-20,17,185
JEE Main 2021 Question Paper Solutions | 20th July Shift 1 | Memory Based Question | Competishun,06:37,https://www.youtube.com/watch?v=7Qk_oNNTYHI,360,10731,2021-07-20,26,397
JEE Main 2021 Question Paper Solutions | 20th July Shift 1 | Memory Based Question | Competishun,06:37,https://www.youtube.com/watch?v=7Qk_oNNTYHI,354,12131,2021-07-20,7,397
JEE Main 2021 Question Paper Solutions | 20th July Shift 1 | Memory Based Question | Competishun,06:37,https://www.youtube.com/watch?v=7Qk_oNNTYHI,368,10374,2021-07-20,16,397
JEE Main 2021 Question Paper Solutions | 20th July Shift 1 | Memory Based Question | Competishun,06:37,https://www.youtube.com/watch?v=7Qk_oNNTYHI,206,6811,2021-07-20,7,397
JEE Main 2021 Question Paper Solutions | 20th July Shift 1 | Memory Based Question | Competishun,06:37,https://www.youtube.com/watch?v=7Qk_oNNTYHI,334,8263,2021-07-20,24,397
JEE Main 2021 Question Paper Solutions | 20th July Shift 1 | Memory Based Question | Competishun,06:37,https://www.youtube.com/watch?v=7Qk_oNNTYHI,707,18531,2021-07-20,61,397
JEE Main 2021 Question Paper Solutions | 20th July Shift 1 | Memory Based Question | Competishun,07:40,https://www.youtube.com/watch?v=b2xJi4CdG1w,360,10731,2021-07-20,26,460
JEE Main 2021 Question Paper Solutions | 20th July Shift 1 | Memory Based Question | Competishun,07:40,https://www.youtube.com/watch?v=b2xJi4CdG1w,354,12131,2021-07-20,7,460
JEE Main 2021 Question Paper Solutions | 20th July Shift 1 | Memory Based Question | Competishun,07:40,https://www.youtube.com/watch?v=b2xJi4CdG1w,368,10374,2021-07-20,16,460
JEE Main 2021 Question Paper Solutions | 20th July Shift 1 | Memory Based Question | Competishun,07:40,https://www.youtube.com/watch?v=b2xJi4CdG1w,206,6811,2021-07-20,7,460
JEE Main 2021 Question Paper Solutions | 20th July Shift 1 | Memory Based Question | Competishun,07:40,https://www.youtube.com/watch?v=b2xJi4CdG1w,334,8263,2021-07-20,24,460
JEE Main 2021 Question Paper Solutions | 20th July Shift 1 | Memory Based Question | Competishun,07:40,https://www.youtube.com/watch?v=b2xJi4CdG1w,707,18531,2021-07-20,61,460
Preparation Checklist for Chemistry | Last minute Tips & Tricks for JEE MAIN 2021(3rd Attempt),03:12,https://www.youtube.com/watch?v=MQnIxFYrSQk,2430,28001,2021-07-18,121,192
We Demand !!! | Shift JEE Main 2021 (4th Attempt) | #JusticeForJEEAspirants | Share This Video |#NTA,04:43,https://www.youtube.com/watch?v=m2bxczvmb34,9382,60626,2021-07-12,1360,283
Changes In KVPY 2021 | KVPY Eligibility 2021 | SA | SX/SB | Must Watch |,07:54,https://www.youtube.com/watch?v=rduq9QxwVBo&pp=0gcJCYsJAYcqIYzv,2081,51403,2021-07-12,267,474
How to Fill IISER Application Form 2021 | IISER Registration 2021 |,06:09,https://www.youtube.com/watch?v=X0WzXtfErHc,305,10678,2021-07-07,41,369
New Exam Pattern of CBSE Class 12 2021 | How To Ace New Pattern |,14:44,https://www.youtube.com/watch?v=jqi68DkV1yw,884,10966,2021-07-06,100,884
All you need to know about Class 10 & 12 Boards Exam Format Change in 8 minutes 🔥 | Breaking News,08:04,https://www.youtube.com/watch?v=xZi6kNuGpOw,1110,16755,2021-07-06,185,484
"Batch Announcement | BITSAT 2021- Preparation, Important Dates, Fees |",20:49,https://www.youtube.com/watch?v=rukbtBJAhs0,346,7487,2021-07-03,43,1249
📢 Announcing New Online Batches for Target JEE- 2022/23 |,12:28,https://www.youtube.com/watch?v=LN2Dmp-WCcg,534,10366,2021-07-01,144,748
Super Fast Trick to calculate/Memorize First 10 square-roots in 5 seconds🔥🔥| IIT-JEE/NEET | #SHORTS,00:59,https://www.youtube.com/watch?v=rh-7hrRvnxA,1199,22033,2021-06-17,79,59
How To Do ANALYSIS of MOCK TESTS | BEST TIPS To Increase Test Skills |,20:52,https://www.youtube.com/watch?v=J8CVRgrXf4g,2544,38169,2021-06-12,81,1252
A Big Announcement for NEET Aspirants | Batch Launch- NEET 2022/2023 | COMPETISHUN,23:44,https://www.youtube.com/watch?v=ie2vZ0RKt5Q,607,11429,2021-06-11,82,1424
Batch announcement of Praveen 6 (dropper batch) and Pratham 4 (class 11th) by team competishun jee,14:16,https://www.youtube.com/watch?v=vpSTDTy6ohE,391,9591,2021-06-07,29,856
Super Short Trick 2 Solve Determinant in 20 SECONDS |Sarrus V/s Bagula Method| IIT-JEE Main/Advanced,08:27,https://www.youtube.com/watch?v=XdZON5emo4I,2198,33423,2021-06-04,324,507
COMPLETE INFORMATION IISER|INDIAN INSTITUTE OF SCIENCE AND EDUCATION|INSTITUTE OF NATIONAL IMP.|NS,34:16:00,https://www.youtube.com/watch?v=6u-shMP97ok,1255,33278,2021-06-03,71,123360
12th Board Cancelled | Still NCERT relevant ? | JEE Main 2021 Strategy |,17:22,https://www.youtube.com/watch?v=x4-fq7DTzCg,717,11701,2021-06-02,59,1042
